Timestamp,o pana e sitelen.,"sitelen li tan ala tan ma ilo kulupu? (ni li ken: ilo Discord, lipu Facebook, ilo Telegram, ilo YouTube).
tan la sina o sona e ni: seme li pana e sitelen lon tenpo seme?",o pana e nasin tawa sitelen lon ma,ni li tan ma seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona lon ma,tan li lon la o pana e nasin tan pi sitelen ni,sitelen li tan seme li lon nasin seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona,o pana e sitelen Lasina pi sitelen ni. nimi li lon poki nimi la o pana e kalama nimi.,sina wile toki ante la o toki!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variants used,,other variations
6/26/2024 15:57:39,https://drive.google.com/open?id=1J4r3fvTygje_mpGYOcBobz0qDX6LxH68,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1196186643305070633,Discord,1/14/2024,.hecko,,,,,"mi sitelen e ni lon suno nanpa luka tu tu lon mun luka tu wan lon sike nanpa mute ale mute tu wan	mi ijo Kita
sitelen ni la mi wile sitelen  eijo. ijo li ken ale. taso ona o toki pona o sitelen pona. kin mi o alasa awen sitelen lon tenpo ale o tawa e luka lon tenpo ale
open la ken suli la mi toki e ijo pi sitelen ni taso. taso mi ken ala ni taso lon ale sitelen. tenpo la ijo toki pi sitelen ni li pini la mi kama toki e ijo ante(skew)
a luka mi li tawa ala lon ni. ike a. taso mi awen sitelen monsuta a. mi wile ni. taso mi sona wawa ala e ijo toki.
mi kute e kalama lon sitelen. kalama li ken ale pi ilo sona mi. tenpo lon la mi ken e kalama pi jan CG5. nimi ona li Being Human anu seme?
a sitelen mi li lili mute a. taso pini pi palisa sitelen li suli. sina sona ala sona e sitelen mi tan ni.
kin mi sitelen nasa a. mi o ni ""mi sina"". taso mi ni ""mi sina"". ni li sama sitelen Lasian li sama ala sitelen Pona la ike.
mi poki e nimi Pona lon ni tan ni: toki pona mute li lon, taso mi wile toki e toki pi sitelen ni.ni li nasa tawa jan ante. ona li toki e ni
""toki Pona li ni e nimi pi toki ante taso"" taso ni li lipu mi la mi ken kepeken nasin mi a.
a mi siteolen ni ale kepeken tenpo ilo luka luka tu tu. ni li mute ike a tawa mi. ni li nasin nasa pona pi jan ante. mi o nasa mute e sitelen sama ni
n sitelen mi li lili la mi ken ala ken sitelen pona e soweli ku. mi alasa ni.  kijetesantakalu n. kijetesantakalu. lawa ona li seme a.
kijetesantakalu kijetesantakalu pona lili. ante la mi suli e sitelen li awen alasa e ijo ni: mi ken toik sitelen e ona.
kalama la tenpo pini poka la ilo li pana e kalama pi ilo Blender.anu ilo Blender. nasin musi
kalamani li nasa. jan li ken kepeken e kalama e toki e palisailo lon ona la ni li nasa tawa mi. taso nasa ni li musi, li ken ike, li ken pona
nasa pi kalama ni li tu tawa mi. a mi lili ike sina e sitelen. luka mi li wile e ni anu seme? luka o ni ala a.
mi sitelen suli a la jan li ken sona e mi mute. taso mi nasa mute li sitelen la ken ala.
ante la jan wawa pi toki pona pi sitelen pona la sitelen pona o lon leko sama ni: pona la mi taso luka mi li ni ala
	      ken tawa kijetesantakalu
a jan li mu tawa mi lon ilo Discord Siko. ona li jan olin mi. ona li jo e len lawa.
mi toki e ni lon tenpo pini. ""len kiki lawa pi soweli ilo Mametchi. jaki | mi sona e sowlei ni tan ni:
ona li kepeken sitelen ona lon ma pi ilo Discord. tenpo ni la ona li toki e ni: ""len li awne lon mi. soweli Tamagatchi insa mi li ken sewi selo""
a mi kepeken tenpo mute luka luka. open la mi wile ala ni sitelen li wile ni sitelen ‌kin. lawa mi li nasa. wile li open lon suno pini nanpa tu wan anu tu tu
taso mi open sitelen lon suno ni taso. mi ni muta a. ni li ike tawa mi. mi wile weka e ni.
taso mi sona ala e ni. ika a! mi pini e sitelen mi. mi sitelen sin lon tenpo tawa. mi ken tenpo ilo lili mute tu luka luka luka. mu
luka mi li pana e pilin pakala open lili",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skew ""ante"" is used 4 times.
Emitters ""olin"" is used 1 time.
Directional ni is used 31 times.
Long pi is used 7 times.",,"Mixed stacking and scaling.
Nasin Sitelen Kalama is used.
Latin is used in cartouche.
Long pi underlines cartouche.
Te and to are used."
6/26/2024 15:59:31,https://drive.google.com/open?id=1BhxYhy1ipguZHYjlgRNgegv8lrXiX3uZ,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1196187450817646702,Discord,1/14/2024,withonel,,,,,"mi sitelen e ni lon suno ala la sitelen li ken lon weka luko pona. nasa lili.
tenpo poka la sitelen insa lape mi li wawa a. ilo Sipa li kama e mi lon tomo ona la mi wan e tawa ma Pilatepija pi tomo lape. ona en 
mi en mije ona li kama lon tomo wan.
ante la mi esun e sitelen tan tomo Flint Institute of Arts.
mani esun li tawa pona pi tomo ni. sitelen wan li linluwi D(?) wearing assemblage with kust & len % linja)
sitelen nanpa 2 li pali ko kule li kepeken len lipu (acryliv on canvas)
ilo Sipa la mi awen toki
mi mute li musi li lukin e sitelen kama. ilo Sipa li alasa ni:
mi en ijo ala pi ona kulupu li toki. mi en ona mute li ni.
mi en kulupu Nijako li kama kepeken tomo tawa kulupu. -jan lawa pi tomo tomo li-
kulupu Nijako li jo e ilo taw pi sike tu la pali lawa pi tomo tawa li pana
e mi tawa lili ni tawa poki pi tomo tawa. mi lukin e len pi jan lawa la mi lukin e sitelen (mi o kiki e ilo sitelen... o awen) a pona
mi lukin e sitelen sike en la mi toki e ni: sike tu anu sike tu tu
mi lawa e pana: sike tu a. mi jo e ilo R100 pi sike 1984
mi en kulupu Nijako li toki: jan lawa ni li kulupu nanpa wan a!
ante la lete walo li kama lon ma Tetoko a. tenpo pimeja la ni lili li kama.
tenpo kama lili la ni suli li kama. kama ni la mi o pona e nasin noka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 8 times.
Directional ni is used 6 times.
Ross ""kiki"" is used 1 time.
Kulupu ""linluwi"" is used 1 time.",,"Nasin Kalama SItelen is used.
Nasin Kalama SItelen Pu is used.
: and . are used.
Latin is used in cartouche."
6/26/2024 16:00:39,https://drive.google.com/open?id=1vwRp13sDbsi0rP32OO1OVIjMPLMnNa_b,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1196472055172956271,Discord,1/15/2024,am43210,,,,,mi kama tawa ma ni la mi wile suli pana e nasin sitelen pona nasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Heart ""wile"" is used 1 time.",,"Stacking and scaling is used.
""sitelen pona"" is lexically combined.
Triple stacking and scaling.
Heart ""wile"" is used."
6/26/2024 16:02:26,https://drive.google.com/open?id=17AK-ywqKcFD4AIJlK7zZBcBjcZ1SxH2J,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1197618637348024402,Discord,1/18/2024,asiku,,,,,"It's either ""mani lete"" or ""akesi ala"" but akesi only has 1 leg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2024 16:03:34,https://drive.google.com/open?id=1yCBnpSBHMLiqJAuJWURELIaFhdhBSIwT,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1207468163030327367,Discord,2/15/2024,never_rare,,,,,"wile mi nanpa pini
tawa soweli pona Ton la
mi wile pana e ijo taso mi
ni li
pan suwi a
tan soweli Sewi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I missed an emitters olin somewhere
so I'm just putting it here.",,"Nasin Kalama Sitelen is used.
Nasin Kalama Sitelen Pu is used.
Stacking and scaling is not used."
6/26/2024 16:04:56,https://drive.google.com/open?id=1eVfhYM35KMszkvIo74BZGkOewiQHl82y,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1212135721524273254,Discord,2/27/2024,zhukant,,,,,"a akesi ala alasa ale/ali anpa ante anu apeja awen e en epiku esun ete
ewe ijo ike ilo insa isipin jaki jan jaima jelo jo kala kalama kama kan
kapesi kasi ke ken kepeken kiki kili kin kipisi kiwen ko kokosile kon ku kule
kulupu kute la lanpan lape laso lawa leko len lete li lili linja lpu loje
lon luka lukin lupa ma majuna mama mani meli meso mi mije misa misikeke moku
moli monsi monsuta mu mun musi mute n namako nanpa nasa nasin nena ni nimi
noka o oko olin ona open pakala pake pali palisa mi son ala :( pana pata pi pilin
pimeja pini pipi poka poki pona powe pu sama seli selo sewi sijelo sike sin
sina sinpin sitelen soko sona soweli suli suno supa suwi taki tan taso tawa te telo tenpo to toki tomo tonsi tu unpa unu usawi uta utala wa waleja walo wan waso wawa weka wile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crosshair ""namako"" is used 1 time.
Ross ""kiki"" is used 1 time.
Pana ""lanpan"" is used 1 time.
Yinyang ""taki"" is used 1 time.",,
6/26/2024 16:06:10,https://drive.google.com/open?id=1fwThjHH-MGiP9eJOX1VV0LSY8I3bws4I,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1214019954949627905,Discord,3/4/2024,am43210,,,,,"ni
sina wile ante e ma la
lape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long ni is used.,,"Stacking and scaling is not used.
Nano name glyph is used.
Lojban name glyph is used."
6/26/2024 16:07:16,https://drive.google.com/open?id=1O42QaffgsPIr8SH1YyWEJM6RHS0r9d-J,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216213997481627678,Discord,3/10/2024,lipamanka,,,,,"mi toki e nasin sitelen ni
nano li kama a li sona ala toki Losupan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2024 16:08:02,https://drive.google.com/open?id=1kdAj2i3-qdgHkhbDQ1KyujPlHsHCV3ZO,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216214914998468688,Discord,3/10/2024,lipamanka,,,,,"mi mu nasa tan ni
		kulupu li toki ala a

misikeke Benadryl li kama nasa a lon luka mi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"misikeke Benadryl name glyph is used.
Stacking and scaling is not used."
6/26/2024 16:09:17,https://drive.google.com/open?id=17pXHdYDPU2bt4DsAz2X9h13aDNm7w8wc,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216215590172233738,Discord,3/10/2024,lipamanka,,,,,a kulupu Jetbrains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jetbrians name glyph is used.
6/26/2024 16:10:16,https://drive.google.com/open?id=1692AxlvY2nC3D1gktlqTADJu9blv8cpf,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216217641237348383,Discord,3/10/2024,lipamanka,,,,,"ma Isale li ike suli a
		ma Palesin li wawa a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isale name glyph is used.
Palesin name glyph is used.
Stacking and scaling is not used"
6/26/2024 16:10:58,https://drive.google.com/open?id=1br6l3lKfUiA85Vbfy_4qq1xg-9cO4bXE,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216221601859768370,Discord,3/10/2024,lipamanka,,,,,"laso	laso
laso	sona pi ko kule
mi Lipamanka li jo e laso ale ni

ona li ko	jan Ku ni li poki ko
    li lon poki",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long ni is used.
Directional ni is used 2 times.
Long pi is not used.",,"Stacking and scaling is not used.
Lipamanka name glyph is used."
6/26/2024 16:11:45,https://drive.google.com/open?id=13TGgi4SO1zwzchSN0SqVPBb-h0tBmetc,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216224111303462973,Discord,3/10/2024,lipamanka,,,,,"tenpo mute la mi lon ma mi
mi taso li lon
ijo ante ala li lon
TASO mi pilin pona a
ijo ante li lon ala la mi kama wawa mute a
sama waso musi li mi ken lon sewi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed stacking and scaling.
6/26/2024 16:12:35,https://drive.google.com/open?id=14rqhGU5gBi5x_VJUTaaUi9toF9G1dDpn,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216228540664643595,Discord,3/10/2024,lipamanka,,,,,"tenpo pini la pi weka suli la kulupu sin li lon ma. jan ale li kam a tan ma wekal li kama tan nena suli. ona li kama tan ni: jan ante li wile weka ike e ona.
ni li kama lon sike li kama sina li kama sin la
jan mute li lon li sona ala e ni: mi o ike tawa jan seme?
la jan li alasa ike tawa ja ni. ona li nanpa wan lon ma.
jan li alasa ike tawa jan ni ona li pona tawa ma tawa kasi tawa soweli tawa waso tawa ale pona.
jan pi ma ante li sona ala pona tawa ijo ale ni
ma li kama pakala li kama jaki
ni li tan pali ike pi jan pi ma ale. jan tan li toki ""mi ken seme tawa ma mi"" tawa tawa jan nanpa wan.

jan nanpa wan li toki ""o pana e ma mi pi sina ala tawa mi la ale li kama pona. mi sona e nasin ma.""

taso jan pi ma ante li sona lili e wile ala weka sin tan ma.
tenpo pini la ona li lawa ala la lawa li ike tawa ona.
ona li wile ala e sike la ona li toki ""mi awen wawa a! mi awen lawa a!""
la ma li awen e ike. o sama ala jan ike ni. o pana e ma ale sina tawa jan nanpa wan!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 2 times.
Long pi is not used.
Long ni is used 2 times.
Flipped ""wan"" is used 1 time.
Long tawa is used 1 time.",,Mixed stacking and scaling.
6/26/2024 16:13:28,https://drive.google.com/open?id=1hw6heSbip0xmuGAxCs-W9tpbjbLvuh3B,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216261408371638424,Discord,3/10/2024,never_rare,,,,,"sina wile ala wile kute e toki sin mi?
wile
wile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/26/2024 16:14:41,https://drive.google.com/open?id=1ncfaaAbQdImVbosBtuXUOECyC9J_NpnE,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216285695648206921,Discord,3/10/2024,janet blackquill,,,,,"ijo wile			nasin
- waso lete			nanpa wan la o weka tan telo
- kasi namako			ijo wile kule suno lon waso seli sina o o weka ala
- sama namako jelo		telo tan ???.
- namako walo			telo mute li lon la jan la kama walo taso li
				lukin pona ala.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stick ""wan"" is used 1 time.",,"Interpunct is used 6 time.
Stacking and scaling is not used."
6/26/2024 16:15:39,https://drive.google.com/open?id=1yHCbOFi_zvo5QE5ftcnWAOeVSv_cdwJP,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216531543485317281,Discord,3/11/2024,.hecko,,,,,"30 jan li pana e pan suwi tawa soweli
20 jan li pana e pan suwi tawa soweli
15 jan li pana e pan suwi tawa soweli
12 jan li pana e pan suwi tawa soweli
10 jan li pana e pan suwi tawa soweli
8 jan li pana e pan suwi tawa soweli
6 jan li pana e pan suwi tawa soweli
5 jan li pana e pan suwi tawa soweli
4 jan li pana e pan suwi tawa soweli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2024 16:16:54,https://drive.google.com/open?id=1wWZtr8Q9CCK9vVf5a04pWPzFobI_lKhg,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1216840991051350066,Discord,3/11/2024,"""jan Alonola""",,,,,seme li soweli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2024 16:18:10,https://drive.google.com/open?id=1XTX7cCMadG19pbFal7OufSAxt59FFeJo,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1217917053554659388,Discord,3/14/2024,Trollbreeder,,,,,"sina moli ala moli e jan musi
...moli ala a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Face ""moli"" is used 2 times.
Eyes ""jan"" is used 1 time.
Long V ala V is used.",,. is used.
6/26/2024 16:19:33,https://drive.google.com/open?id=130I7UsJGa8dLOYBPEg3sBcErmCZTpQvS,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1219112016334295102,Discord,3/18/2024,jpensa,,,,,"tenpo suno kijetesantakalu pona
tawa sina ale",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/26/2024 16:21:17,https://drive.google.com/open?id=1RWbxnup6znkHlBFNZ4f6jrMQ5EUBJED0,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1219852085793919016,Discord,3/20/2024,Withonel,,,,,"sona kulupu: sina toki anu kute lon toki mute lon tenpo wan
             toki ni la toki Inli li lon
             toki ante la toki pona li lon
             ni li utala seme e sina

             utala wawa
             utala lili                ni anu
             utala ala                   toki pi ma sina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 time.
Long ni is used 1 time.
Long pi is used 1 time.",,"Mixed stacking and scaling.
Nasin Sitelen Kalama Pu is used.
: is used.
""toki pona"" is lexically combined."
6/26/2024 16:22:31,https://drive.google.com/open?id=1dV7XdZO1CEytwQAQu9W78ZQ0xnwoZhp7,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1220307732750532648,Discord,3/21/2024,am43210,,,,,"mi sama ala jan ante
mi pini ala mi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slash ""ala"" is used.",,Stacking and scaling is used.
6/26/2024 16:23:25,https://drive.google.com/open?id=1Sk-Y1VM7laJhi8LwcCk5Uz3cy0Jj6ccA,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1220316232406798357,Discord,3/21/2024,am43210,,,,,"kama sina pona		sina seme
		aaa
mi olin e sina		tomo telo li lon seme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kama, sina, and pona are merged.
sina and seme are merged.
mi olin is merged.
Seme dot and lon dot radicals are merged.
Stacking and scaling is used."
6/26/2024 16:24:17,https://drive.google.com/open?id=1MUIUhNh7-f7rnUtqXB7a1rULcnNnRtr_,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1220324251412992030,Discord,3/21/2024,am43210,,,,,ale li jo e tenpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ale, tenpo, and jo are merged."
6/26/2024 16:24:59,https://drive.google.com/open?id=1MYtdoyPwTvvKvXrqlN_XoRw-NxiKSnsk,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1220424748333531147,Discord,3/21/2024,.hecko,,,,,"akesi li wile lon nena
kasi li lon ona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annulus ""kasi"" is used.",,
6/26/2024 16:28:06,https://drive.google.com/open?id=1jnnxpxRGmo0bv1xWV6I-IWjmcbfrrJmj,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1226581653187465277,Discord,4/7/2024,juwan.,,,,,"pona la
jan pona mi li \p\a\n\a\ kama e mi
mi en ona li tawa tomo moku
tomo la mi moku e pan pona.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""jan pona"" is lexically combined.
Stacking and scaling is not used."
6/26/2024 16:28:55,https://drive.google.com/open?id=1z6PaU1TUJd_ScEvozM2ggj98hVqQDwd6,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1226581653187465277,Discord,4/7/2024,juwan.,,,,,"ni li ""jaki"" ala
pan li pona tawa uta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 1 time.,,Te and to are used.
6/26/2024 16:29:54,https://drive.google.com/open?id=1cZetpCocJ3c_FV5GjUGPerwX-jLiTlBl,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1226787489537200228,Discord,4/8/2024,janet blackquill,,,,,"sina tan GERMANY anu seme
seme a
lipu ma ni li seme
tonsi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Non-binary ""tonsi"" is used.",,"Stacking and scaling is not used.
Latin in cartouche."
6/26/2024 16:30:43,https://drive.google.com/open?id=1qJbhoaoqllsfxQGJGGc6SaGGchLo3Ikx,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1227097001087205518,Discord,4/9/2024,am43210,,,,,"ilo pi pi nanpa
nanpa ilo nanpa ilo seme ilo nanpa wan
ilo nanpa li ilo pi nanpa li ilo pipi toki. mi o a kala!
nanpa ilo li ken e nanpa
seme a ilo nanpa li ken nanpa anu seme ni ala
ilo nanpa li e e li
lipu sona pi ilo nanpa li lon. lipu anpa li lon.
la sina laso e sitelen Lasina la tenpo li kama moku a!
mi sona ala a!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slash ""ala"" is used.
Directional ni is used 1 time.
Long pi is used 1 time.",,"Stacking and scaling is used.
Triple stacking and scaling is used.
Latin in cartouche."
6/26/2024 16:31:51,https://drive.google.com/open?id=1Ufcn3saW6Q3yCGi8FyWAKckYmA_Cn8bI,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1227102780913881140,Discord,4/9/2024,am43210,,,,,"ijo nasa mute li lon ijo ale toki pona la toki pona li lon a
taso nasin toki en nasin siteln la ona ale li nasa ala
li awen toki e ni
o sama pu taso o pali ala e sin musi.
toki  ona ni li pilin ike suli e mi
li mama e wawa ike tawa nasa ala tawa weka SPS.
o nasa kepeken toki pona.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slash ""ala"" is used 3 times.
Directional ni is used 1 time..
Long ni is used 1 time.
Long tawa is used 2 times.",,"Stacking and scaling is used.
Triple stacking and scalig is used.
""toki pona"" is combined lexically.
Overlapping glyphs."
6/26/2024 16:33:30,https://drive.google.com/open?id=1KcmphDeu4QVrpEMPp269D3xEssacTnzP,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1227112132311646348,Discord,4/9/2024,am43210,,,,,"tenpo open la mama toki li wilke sona e ni: mi ken pana e ijo utala sina kepeken nasin seme
tenpo open la ijo utala toki pona li kama lon. taso jan ale ala li pilin pona li pilin sama tan ni.
ijo utala toki li kama jo e lipu nanpa ale. nimi ona li jan Juta.
pini sike la mama ijo li weka e ijo utala toki pona
tenpo kama laona li wile kulupu ante li kama linluwi ona taso ?????
olin toki li kama sona e ni ijo utala toki sin li kama ala kama
kulupu ???? li lukin wan ni sin e pali ona. jan mute anu la ni o lon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Globe ""linluwi"" is used 1 time.",,"""toki pona"" is lexically combined.
Stacking and scaling is used.
Nasin Sitelen Kalama Pu is used.
Sitelen sitelen punctuation is used?
Some other name glyph is used."
6/26/2024 16:34:17,https://drive.google.com/open?id=1z1nlM46A_BaqrtNDZ1Tl9uhvGGJ23K8W,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1227122461699735602,Discord,4/9/2024,janet blackquill,,,,,No clue dude.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2024 16:35:33,https://drive.google.com/open?id=1bi-uZAvTjOMNyE2xbVY6gQzeN0Bmsak7,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1227125446219399199,Discord,4/9/2024,am43210,,,,,"telo li kama tan sewi li kalama pona
telo sewi li lete pona e selo mi
tokini lami kepeken nimi selo lon tenpo nanpa wan a a a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secular sewi is used 2 times.,,Stacking and scaling is used.
6/26/2024 16:36:37,https://drive.google.com/open?id=1OlqY2AIq476GXsb-XHHDlEmwxo-TX2WT,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1227203143104725022,Discord,4/9/2024,juwan.,,,,,"tenpo nanpa sewi
- musi palisa
tenpo pini la mi kama ma Somi
tenpo openn la mi sona pona e ma Somi. taso mi kama sona mute ta ona lon tenpo pi ma ni.
tenpo suno wan lon tenpo lete la mi lukin e ijo. ona li pona kukin e nasa lukin tawa mi
ijo ni li jo e sinpin mute. jan li pali e ona tan palisa kasi tan luka.
mi sona ala e kon ona.
mi toki tawa pona jan pona mi
""ijo ni li seme""

ona li toki e ni
""toki Somi la ni li 'Himmeli'
jan li pali e ona l on tenpo lete tan ni
ona li pona tawa ona
taso tenpo pini la ona li pali e ona tan ni kin
ona li pilin e ni
musi ni li tojmo tawa kon kasi

kon kasi li lon tomo ni la
ona li pilin pona
li pan e kasi tawa jan lon tenpo sike tawa""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is sued 1 time.
Secular ""sewi"" is used 1 time",,"Su cartouche shortening is used.
Te and to are used.
Mixed stacking and scaling.
Nasin Sitelen Kalama Pu is used.
Interpunct is used."
6/26/2024 16:37:19,https://drive.google.com/open?id=1COT6aLbrvbFWSXcoq90c5qT-j8j_10vG,tan (yes),https://discord.com/channels/948448338662010910/948673862332194846/1227203143104725022,Discord,4/9/2024,juwan.,,,,,"jan ale li kepeken e toki sama
jan li kama tan nasin pi kama suno
li kama tawa ma Sinale
li awen lon ni
jan li toki e ni
""o kama
mi mute o pali e kiwen
o seli e ona""
jan mute li toki e ni:
""o kama
mi mute o pali e tomo mute e tomo palisa suli
sewi pi tomo pali li lon sewi kon.

nimi pi ma ni o kama suli
mi wile ala e ni
mi mute li lon ma ante mute""

jan seli Jawe li toki e ni
""jan li lon ma wan li kepeken e toki sama
li pali e tomo palisa
tenpo ni la ona li ken pali e ijo ike mute
mi wile tawa anpa li wile pakala e toki pi jan mute ni""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 4 times.
Secular sewi is used 1 time.
Directional ni is used 1 time.",,"Mixed stacking and scaling.
Te and to are used.
Nasin Sitelen Kalama is used.
Nasin Sitelen Kalama Pu is used."
